SettlementPoint,Month,DayOfWeek,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
HB_BUSAVG,1,0,0.7613180971092587,0.7316161280536253,0.7284032302335995,0.7510784299562272,0.8161222750321434,0.9233498504789008,1.5333612632004738,1.3939815951806531,1.1679923722569738,1.149038586556103,1.0552173473367907,0.9630372285867005,0.9200213807948455,0.896560292396816,0.8786928822178239,0.8603169558371014,0.8972306092081883,1.316132387570246,1.3937735658253996,1.1211857673249446,1.0479132055301137,0.9803730081911558,0.8980164978835902,0.8152670432383236
HB_BUSAVG,1,1,0.6319256468984839,0.6001051793851698,0.6026334350286857,0.6357377823609728,0.7267747375247621,0.8737888527957719,1.5779673055066101,1.5080847393600518,1.1933169117423157,1.128727880849369,1.019262312284014,0.949340242143026,0.9060833682422452,0.8685545735338053,0.8403684735080452,0.8458397767365916,0.9024490007546909,1.4794245914011328,1.655474142578146,1.2445338405207285,1.1010355807539833,1.0032039385482447,0.8879510347989042,0.8174166527442521
HB_BUSAVG,1,2,0.5708071044235989,0.5508613875529736,0.5537412504166468,0.5783953145088329,0.6883176991571831,1.059225751154707,3.4613361268511027,3.484435979239084,1.5806028284367413,0.8959725727346317,0.8443178896243037,0.7661044712156564,0.7227236798247703,0.6887443455073567,0.6535764963573163,0.6439160039998095,0.6664368363411266,0.9439550497595353,1.027714870720442,0.839182896052569,0.7895395457359173,0.7272187038712442,0.6613780296176374,0.6014951668968145
HB_BUSAVG,1,3,0.7272279214643131,0.6928071769680355,0.6964819121669432,0.7244446900710576,0.8128340308021813,1.0498653231293595,1.9822043518794514,1.73982403671836,1.2523236629934413,1.1094873581317561,1.0188148978983524,0.9338611084182785,0.8862852467898162,0.8576484050326478,0.8165087660010891,0.8163565580342704,0.8520384542556171,1.2165982787815754,1.2790687771630067,1.0361448621204201,0.97352215577217,0.8960265566662107,0.8447542158435809,0.7848712528980669
HB_BUSAVG,1,4,0.7997032032729627,0.7478293664783675,0.750215218621125,0.7728931121842435,0.8400905148029417,0.9853323385450401,1.6049160032467265,1.4175897154194919,1.1671736260853165,1.0895473439972452,1.040526691208422,0.9690003197533797,0.9165607654403987,0.8856184768260786,0.8556600447654732,0.8427469274979708,0.8838721314432356,1.3034377587747707,1.3252793742672315,1.0928186670383455,1.0161762415039886,0.9766744008723527,0.883601570890964,0.8327361870639259
HB_BUSAVG,1,5,0.883248313051959,0.8181959234595815,0.786607009977613,0.7812113094389929,0.8252381992799399,0.8909745509124245,1.0716671891376697,1.1843436022634077,1.379652762605009,1.3273423325005465,1.1547052471921142,1.0624210356325223,0.9553683103921066,0.8941410418388447,0.8691130975564191,0.8509501056024725,0.874787449296564,1.1788212420877309,1.342009518471725,1.1188859018324484,1.0221432710484568,0.9683129252993126,0.9110374374222232,0.8488222236999181
HB_BUSAVG,1,6,0.8504595751571788,0.7764396358730457,0.7459534147154482,0.7574614584636803,0.7937774123095268,0.8608067197553698,1.0548787733165648,1.1631704744649507,1.2504650431604218,1.1982498183466233,1.0979077526822134,1.027092904529715,0.9620320782513325,0.9246561730076227,0.8914443625412335,0.8875578740824007,0.9152680320551175,1.2694179836317425,1.5179261125546406,1.179423062565524,1.07945955097178,1.0135154318618447,0.919533074584616,0.8631032811174075
HB_BUSAVG,2,0,0.695877704207732,0.6439447105849327,0.6302138955847801,0.6631373386629238,0.7422878589082477,0.9045555792878284,1.465261038049614,1.330058279681445,1.1630305434351447,1.1472553626460806,1.0772892319897478,1.044365788911604,1.0101608031001128,1.0070789979556343,0.9781527476886461,0.9914868946999054,0.9816007078997955,1.159887712446221,1.6473011320294146,1.144600738412718,1.028377017666982,0.9511793244439022,0.8484118023983157,0.7444847893082721
HB_BUSAVG,2,1,0.6433054101546157,0.5897205335642629,0.5691281300679107,0.6069658745728178,0.6977509599561162,0.8685786539761642,1.2875671238771735,1.1613988064800191,1.0941706656536931,1.083268804979154,1.0545159443696963,1.033732280159756,1.0122473266666578,1.0297476819599973,1.0190689587846444,1.038003769429897,1.0507544836691243,1.2298382651590718,1.879423402076507,1.2036993009686558,1.0923218120890053,1.0098246909612048,0.9120267127463312,0.8329404076775239
HB_BUSAVG,2,2,0.7095762532166483,0.6519946491726375,0.6317955376612906,0.6550103796626675,0.7386340730424584,0.8939127794197337,1.421602787456446,1.2069204731974335,1.0779351670301076,1.0671916271593758,1.0501339015751434,1.0435055772689315,1.0235891904910248,1.0171807631997112,1.0119032348421586,1.0402385359047321,1.0050235996617776,1.143810029921701,1.6878352447794092,1.19667955507504,1.1027521158543132,0.9851700406024132,0.8501532734550271,0.7874512103498196
HB_BUSAVG,2,3,0.6545068726371074,0.6245199996385878,0.6156912198817924,0.644562878595243,0.7008811999912228,0.9064523665389247,1.6909746379103154,1.3866140726102596,1.1485777790972185,1.1091115846756132,1.0671671362871882,1.029683545039039,0.9974042871212111,0.9792200986396709,0.9544065807968878,0.9581549399217026,0.977361408164556,1.140647366403395,1.6036161855799176,1.1411430171967591,1.0475579517747264,0.9734271799922296,0.8727481125901755,0.7755695789162543
HB_BUSAVG,2,4,0.7191403435784518,0.6748485555702124,0.6581363963835983,0.6947570293553591,0.7594139075199643,0.8786821036823573,1.5978833294436383,1.3137766232711996,1.1969132733305599,1.1607796978214326,1.0889387220829825,1.0530791163965865,0.997371919107873,0.9931710484926586,0.9809337297439905,0.9671134742417631,0.9748455114610709,1.1591054377936296,1.4965449361244432,1.0520136781970757,0.9898529695284676,0.9317409260180007,0.8648922892715447,0.7960649815831397
