SettlementPoint,Month,DayOfWeek,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
HB_SOUTH,1,0,0.7655122207235934,0.7313359556205171,0.7286045632311695,0.7499365120570659,0.8133003007917653,0.9193505606690784,1.5208663705777121,1.3797143324736598,1.1605257366012225,1.1458981145491793,1.053030773311362,0.9619693113392288,0.9216304832420048,0.8980637588248243,0.880975626273286,0.8633683034328637,0.9012466210305928,1.3134837104046864,1.3918814440262082,1.1376813638903156,1.0619924491673205,0.9895315436317362,0.8984700816596032,0.8116298624710073
HB_SOUTH,1,1,0.6208446204404496,0.5847002160388389,0.5861244364465701,0.6163025121130907,0.7061631213522396,0.8541858126476546,1.537195729263399,1.486193241689241,1.1906867533067413,1.125037890999023,1.0196263346051877,0.95565189358764,0.916505078596758,0.8834978083365009,0.8633277679675508,0.8736822352561913,0.928572459619021,1.486635904788941,1.649612910365534,1.259915412855514,1.115895935679127,1.0159310600337772,0.8960655911236425,0.8276452728873662
HB_SOUTH,1,2,0.5779907024021286,0.5484536390678485,0.5505762417973362,0.5711146653911119,0.6774690204636841,1.045546271244712,3.4386164217701305,3.4675555688425836,1.585389916142244,0.8979356941060403,0.8365894856425357,0.7619844840730056,0.714778995201722,0.6863331290452771,0.6522817979341993,0.6434176893526061,0.6705481397330303,0.9476972749966366,1.041375805318465,0.859878324040718,0.8079642446075426,0.744076892031271,0.6680966830595375,0.6043289137356314
HB_SOUTH,1,3,0.7266127962572394,0.6845120084046974,0.6871472605236597,0.7170415605611682,0.8037308142665522,1.0483454569571096,1.9977319263429463,1.7612971062296483,1.2690109283905375,1.121036251406566,1.0096599558507429,0.9318673132989754,0.8813126366488027,0.8525146014927825,0.8168859928444121,0.8159583840985374,0.8463164885089831,1.1981331873989274,1.2678303354412421,1.0382893348711493,0.9880087244413485,0.9020151772953705,0.8450094034579778,0.7897323550106244
HB_SOUTH,1,4,0.7968611598252238,0.7399102339268199,0.7450940760336473,0.764497815295901,0.831483518116696,0.9811491246321672,1.6052314002912935,1.421965936450376,1.1712391879440003,1.0952887673513063,1.041215111613114,0.9730642332728947,0.922604999554142,0.8960437535297089,0.8678655292334215,0.8505781291799185,0.8893380495199595,1.3003834378622596,1.3143893231875874,1.0921737062687633,1.0225960823945546,0.9753708052195107,0.8778289688791131,0.8238266504176203
HB_SOUTH,1,5,0.8930351872683273,0.8239225274063866,0.7930895641959063,0.786913009368605,0.826761750189904,0.8930351872683273,1.0812457712599257,1.187691720178821,1.3774713483402585,1.326265716384889,1.1548165090012494,1.0617447937205025,0.957764485639925,0.8927114162491542,0.8647674867482182,0.8456400911539945,0.8671833166605094,1.169162055696917,1.333687544362856,1.1148432408648836,1.026030359759413,0.9725832361328456,0.9063347045174358,0.8432989776307432
HB_SOUTH,1,6,0.8454396776339926,0.7678330462468365,0.7376361069827314,0.7499984453799803,0.7825832809944594,0.8509865618645491,1.0505002767223635,1.1523838543383227,1.243919881102661,1.1927293530915173,1.0946763592042832,1.0216714030756604,0.9543128268588593,0.9199370689815995,0.890088364601924,0.8891680295502175,0.9210812693161539,1.272723880829048,1.5269602203829342,1.2003905205489673,1.1009943349646478,1.0363967639029668,0.930259745912904,0.8673287275124214
HB_SOUTH,2,0,0.6823303203347247,0.6299501827371553,0.6163898425469214,0.6480010930993182,0.7236022054017325,0.8831060761796673,1.437721035637746,1.312191873397434,1.147724740850525,1.1286102743950102,1.0624629940334998,1.0381784632353033,1.0198912070746178,1.026213457185097,1.0095215351644387,1.0250021849676685,1.0099351403118535,1.1639735144989531,1.6449372144924288,1.1549923741550945,1.048459505471036,0.9755763698516315,0.859116977629624,0.7521114173485202
HB_SOUTH,2,1,0.6393856755483108,0.5747703622443855,0.5536645473297126,0.5885833919176781,0.6780127160217237,0.8510000540778566,1.2738579915484036,1.1487063804145454,1.075593118206469,1.0767055769721035,1.0489868127283823,1.0313110790077487,1.0214534582789336,1.046514682138084,1.04466058419536,1.061749186900798,1.0714522994677194,1.2331914433379942,1.8791900682153535,1.2318626731457087,1.1104501595296772,1.018641409732469,0.9137921710714367,0.8264641579691446
HB_SOUTH,2,2,0.6963115398066816,0.636339214662605,0.6172101109528565,0.6412659472555767,0.7241384553780963,0.883162435184575,1.422426770607884,1.2190926093942451,1.0783157873395137,1.0622887004475623,1.044710605146712,1.0400271679904305,1.022418660759994,1.0249732628452386,1.0277407484375871,1.0628665271097009,1.0258856207328262,1.156444034446579,1.6810498198093171,1.2019402811076025,1.0981139535001596,0.9910335494269886,0.8596236016848208,0.7826205959724469
