SettlementPoint,Month,DayOfWeek,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
HB_PAN,4,0,0.21154546428188925,0.1711898896861947,0.15885187961872121,0.1917532397986505,0.3738674092320874,0.5872121666488165,0.8265181535825211,0.7621291635428938,0.8879511620434829,0.816364999464496,0.8576202206276106,0.9615936596337152,0.9987362107743387,1.2113098425618507,1.3920102816750561,1.9778087180036414,2.681460854664239,2.1297204669594088,1.4173289065010175,1.3566670236692728,1.310656527792653,1.034207989718325,0.9259933597515261,0.7575024097675912
HB_PAN,4,1,0.7615592553548607,0.6698272663561033,0.6180955129299938,0.5796500568319012,0.5821942414266279,0.7200042403076579,0.898803879881507,0.9379560539225791,0.8463654085124176,0.9335744026761053,1.01498830970736,1.0277092326809933,1.0880629450114547,1.1079923910034806,1.4219165012750368,2.269412658496222,2.4773290773208325,2.037043798844516,1.0295466993327405,0.8397222598484091,0.847496157221185,0.49300643702259733,0.4507447040324148,0.3469985100030035
HB_PAN,4,2,0.27480139097000367,0.2702779112832546,0.22934042011817585,0.25783834214469475,0.3089536626049588,0.5235927737412004,0.8981368918040201,0.9564897797630826,1.0085097961606966,1.029770150688417,0.9967487489751492,1.0381385881089025,1.0024030985835852,1.13064374770292,0.9895111814763505,1.514687173107913,1.9717847954539027,1.650843911679059,1.4746543778801842,1.509711345452489,1.958892878346668,1.186508721834271,1.0510305052161373,0.7667298069039606
HB_PAN,4,3,0.6154726700372032,0.568921110369169,0.39740532290374897,0.32338071162835064,0.35409710960602886,0.46189068014881235,0.8026328341123724,0.7034245921968901,0.7118191357435849,0.641228655919107,0.7370027663836687,0.789087093389297,0.6860631498616807,0.8739864542592769,1.045502241724697,1.1803872937136315,1.8994562625202709,1.8254316512448727,1.5936277783077362,1.7269865496518173,2.1077935705427837,1.4757225984927977,1.322140608604407,1.1565391586377944
HB_PAN,4,4,0.9120306251069853,0.8778574874340579,0.831359611584009,0.838268934501486,0.8726288106316428,1.0955945285632032,1.354600768739982,1.216787787304897,1.2095049874729618,1.2259379717091237,1.2024089260982556,1.146947604301209,1.0027855153203342,1.0281819455034935,1.1015701591945346,1.1351830814957748,1.5824216865594993,1.2929770778543748,0.943029209007018,0.8694542568587477,0.8612377647406669,0.5421017413361137,0.48066478890773556,0.3764647297738907
HB_PAN,4,5,0.5719303847996168,0.5142583426472936,0.44317419766884886,0.3646175954015648,0.4075363244451541,0.47114801213475965,0.4851349193677152,0.6395657033370589,0.8212038958965353,1.1538240459843525,1.360562030975571,1.336803448826441,1.2530736068976531,1.14788440044707,1.2490499760498164,1.5268721060194796,1.943796902442919,1.7410825482995371,1.53147054127415,1.2367874820373623,1.1984671882484432,0.955708127095641,0.8568417691202299,0.7892064505827878
HB_PAN,4,6,0.6663481446090143,0.6282847587195414,0.6056696926262144,0.619684663162924,0.692785475394171,0.7931199235547063,0.8987099856665074,1.0025481764612199,1.2170727822901737,1.3275999362955884,1.3478260869565217,1.4193342888995064,1.2782290173594522,1.3352444656792484,1.31055900621118,1.1971651536868928,1.0753304666348145,1.1632425545469025,1.10479375696767,1.2259913999044434,1.453416149068323,0.7840420449116102,0.5910176779741997,0.2619843924191751
HB_PAN,5,0,0.3125269048643995,0.2871287128712871,0.1902712010331468,0.3357727077055532,0.5645716745587601,0.8189840723202755,1.1528196297890658,1.1437795953508394,1.2946620749031423,1.235256134309083,1.3075764098148945,1.6162290142057685,1.5333620318553596,1.738915195867413,1.5073181231166595,1.994834266035299,1.7946620749031426,1.503013344812742,0.7275075333620319,0.6192423590185104,0.8280241067585019,0.5871717606543263,0.47589324149806284,0.4304778303917348
HB_PAN,5,1,0.21931480981926085,0.17075802535743187,0.2292284866468843,0.2925546263825195,0.37388724035608306,0.5903695710817373,0.9529268950633936,0.9960210412732666,1.0213110331804693,0.9788238467763689,0.9929862422444026,1.1087132452117616,1.2590369571081736,1.503844078769895,1.715066091178851,2.0543566226058805,2.2686134340437007,1.7312516859994602,1.3219584569732938,1.1783113029403829,1.0957647693552737,0.7684111141084435,0.6646209873212839,0.5118694362017804
HB_PAN,5,2,0.6027272007947743,0.561159807636514,0.510941332653438,0.4732774764161311,0.5492381948779266,0.6657112965193464,0.8545580826951988,1.012809579490606,1.1224251162708914,1.1224251162708914,1.11155851349094,1.188996245922826,1.2883781859103418,1.550759167597127,1.6918140017407668,1.841730919704949,2.038173777726981,1.5460116226932648,0.9496144817703067,0.8851533720756443,0.8882129010136889,0.5890120710725056,0.5236014523970706,0.4317100832578709
